DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJ_CLOSE
23-Apr-2023,24.25,24.3,23.2,23.9,3984,
24-Apr-2023,23.85,24.25,23.85,23.9,4163,
25-Apr-2023,23.9,23.9,23,23.5,5487,
26-Apr-2023,23.15,24.5,22.9,23.85,10435,
27-Apr-2023,23.8,24.3,23.5,23.9,5559,
01-May-2023,24.35,25.5,24,24.05,11630,
02-May-2023,24.05,24.4,23.4,23.6,4451,
03-May-2023,24.05,24.45,23.05,23.6,4960,
04-May-2023,23.6,24.3,22.75,23.4,12199,
07-May-2023,23.6,24,21.6,22.95,14674,
08-May-2023,22.95,22.95,22.05,22.4,7926,
09-May-2023,22.4,22.85,21.75,22.15,3187,
10-May-2023,22.35,22.9,20.25,21.7,32996,
11-May-2023,21.7,23.85,21.7,23.3,36346,
14-May-2023,23.5,24.7,22.65,23,26241,
15-May-2023,23.6,23.6,22.5,22.8,11301,
16-May-2023,23,23.25,22.4,22.75,5772,
17-May-2023,22.75,23.35,22.4,22.95,12178,
18-May-2023,22.65,23.4,22.65,22.7,9793,
21-May-2023,23.1,23.1,22,22.2,10545,
22-May-2023,22.45,22.45,21.1,21.55,12579,
23-May-2023,22.15,22.3,21,21.15,12940,
24-May-2023,21.75,22,21.15,21.85,8172,
25-May-2023,22.3,22.75,21.3,22.4,16828,
28-May-2023,23.95,23.95,22.3,22.75,6907,
29-May-2023,22.75,23.1,22.2,22.35,11256,
30-May-2023,22.75,23,22.1,22.7,6923,
31-May-2023,22.15,23.35,22,23.2,22045,
01-Jun-2023,23.4,23.4,22.25,22.95,17654,
04-Jun-2023,23.5,23.5,22.65,22.8,5841,
05-Jun-2023,22.15,22.8,21.6,21.9,33527,
06-Jun-2023,22.4,22.4,20.8,20.85,24649,
07-Jun-2023,21.3,21.85,20.8,21.85,13538,
08-Jun-2023,21.8,21.8,20.75,21.3,36221,
11-Jun-2023,21.3,22,20.25,20.8,29498,
12-Jun-2023,20.8,21.8,20.2,21.6,22782,
13-Jun-2023,20.8,21.45,20.8,21.2,2128,
14-Jun-2023,20.85,21.65,20.15,20.25,19949,
15-Jun-2023,20.95,21.25,20.6,21.2,17774,
18-Jun-2023,21.5,21.6,20.15,21.2,10624,
19-Jun-2023,21.6,21.6,20.75,20.9,4120,
20-Jun-2023,20.6,21.15,20.3,20.7,16230,
21-Jun-2023,21.15,21.2,20.3,20.3,5173,
