DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJ_CLOSE
18-Aug-2022,1667.65,1704.35,1667.6,1683.75,53875,
21-Aug-2022,1701,1701,1670.7,1679.55,10961,
22-Aug-2022,1671.25,1710,1669.55,1678.15,20390,
23-Aug-2022,1673.5,1695,1670.25,1680.65,7072,
24-Aug-2022,1670,1694.65,1642,1653.55,8453,
25-Aug-2022,1648.1,1672.45,1648.1,1667.3,19080,
28-Aug-2022,1630,1671.4,1630,1668.85,12521,
29-Aug-2022,1671.5,1695,1661,1677.45,14742,
31-Aug-2022,1660.7,1688,1655,1678.05,14342,
01-Sep-2022,1659.95,1694.9,1653,1661.1,14716,
04-Sep-2022,1670.95,1694.25,1650.2,1669.8,97644,
05-Sep-2022,1672.45,1750,1661.1,1701.7,46028,
06-Sep-2022,1700,1730,1693.85,1717.35,64948,
07-Sep-2022,1727.55,1825,1726.75,1794.85,90464,
08-Sep-2022,1803.85,1813,1741.3,1749.2,21997,
11-Sep-2022,1755.75,1757.95,1717.35,1730.95,12191,
12-Sep-2022,1730.95,1762.75,1701.75,1708.7,46881,
13-Sep-2022,1683.05,1743.8,1672,1709.85,16112,
14-Sep-2022,1720,1730.5,1700.55,1706.7,18679,
15-Sep-2022,1702.75,1877,1690.85,1819.15,291826,
18-Sep-2022,1828.25,1850,1802.05,1819.8,55566,
19-Sep-2022,1848,1945,1820.9,1890.55,148458,
20-Sep-2022,1935,1937.8,1856.05,1877.5,59874,
21-Sep-2022,1884.55,1886.9,1832.5,1847.25,30117,
22-Sep-2022,1830,1844.4,1738,1755.05,44030,
25-Sep-2022,1734.3,1774.25,1706.2,1715.95,27827,
26-Sep-2022,1718.65,1800,1712.4,1792.95,34531,
27-Sep-2022,1790,1790,1729.95,1773.35,12277,
28-Sep-2022,1780.95,1814,1730,1760.3,26779,
29-Sep-2022,1751.6,1850,1725.6,1840.3,56218,
02-Oct-2022,1839.2,1900,1826.75,1874.75,40452,
02-Oct-2022,1840.3,1840.3,1840.3,1840.3,76246,
03-Oct-2022,1900,1900,1828.5,1846.2,24827,
05-Oct-2022,1855.45,1855.45,1800,1810,18042,
06-Oct-2022,1797.1,1854.4,1790.05,1830.6,31591,
09-Oct-2022,1810.25,1810.35,1765,1782.45,14158,
10-Oct-2022,1794.9,1820,1779,1809.95,14471,
11-Oct-2022,1804.95,1810.45,1774.55,1801.9,14695,
12-Oct-2022,1801.9,1801.9,1755,1761.85,12926,
13-Oct-2022,1772.1,1823.85,1772.1,1808.1,65103,
16-Oct-2022,1814.85,1895.95,1794.35,1882.65,108695,
17-Oct-2022,1882.65,1900,1856.35,1884.35,49732,
18-Oct-2022,1888.35,1900,1865.05,1894.8,15057,
19-Oct-2022,1900,1900,1789.8,1808.55,76040,
20-Oct-2022,1817.6,1844.65,1730,1749.1,21285,
23-Oct-2022,1769,1794,1752.2,1763.85,3128,
24-Oct-2022,1771.7,1782.3,1721.65,1760.5,56530,
26-Oct-2022,1772.2,1804.95,1770.3,1795.45,33629,
27-Oct-2022,1788.95,1814.9,1705.7,1804.2,38703,
30-Oct-2022,1813.25,1829.45,1761,1771.4,114448,
31-Oct-2022,1776.25,1834,1776.25,1796.5,49214,
01-Nov-2022,1793.15,1885,1783.55,1840.4,74148,
02-Nov-2022,1838.9,1870,1826.75,1846.3,25261,
03-Nov-2022,1850,1850,1801.95,1818,6655,
06-Nov-2022,1828,1850,1802,1835.05,17131,
08-Nov-2022,1837.95,1844.25,1733.75,1772.35,17507,
09-Nov-2022,1765,1790.9,1740.8,1784.75,21506,
10-Nov-2022,1790,1813.45,1760,1767.25,15208,
13-Nov-2022,1764,1772.85,1745.05,1755.25,24626,
14-Nov-2022,1752,1830,1751,1767.35,18478,
15-Nov-2022,1792,1792,1765,1777.55,16672,
16-Nov-2022,1770,1784.5,1766.45,1774.1,3579,
17-Nov-2022,1769.7,1786.4,1760,1770.85,8032,
20-Nov-2022,1770.85,1790.95,1761.1,1773.1,7091,
21-Nov-2022,1769.25,1785.75,1766,1773.05,2130,
22-Nov-2022,1773.05,1800.9,1764.2,1778.6,8326,
23-Nov-2022,1786,1841.25,1710,1820.15,37236,
24-Nov-2022,1820.15,1820.15,1764.05,1771.25,6120,
27-Nov-2022,1756,1809.3,1756,1796.9,22473,
28-Nov-2022,1775.05,1924,1775.05,1865.05,139181,
29-Nov-2022,1874.4,1915.95,1801.8,1828.55,566638,
30-Nov-2022,1837.9,1849.9,1806.05,1826.35,259108,
01-Dec-2022,1843.7,1850,1765.05,1797.85,236456,
04-Dec-2022,1800,1823.95,1776.55,1798.7,292803,
05-Dec-2022,1788,1800,1762.9,1771.8,506850,
06-Dec-2022,1760,1795,1760,1786.25,273325,
07-Dec-2022,1786.15,1794,1765.05,1784.15,21999,
08-Dec-2022,1780,1794.65,1765,1774.3,27610,
11-Dec-2022,1750.15,1795.65,1750.15,1774.75,22481,
12-Dec-2022,1774.65,1881.45,1770.1,1815.65,3272420,
13-Dec-2022,1835,1899,1806.55,1824.95,130059,
14-Dec-2022,1823.3,1834,1793,1820.35,26817,
15-Dec-2022,1800,1860,1786.5,1843.85,42935,
18-Dec-2022,1856,1870,1814.8,1823.1,22968,
19-Dec-2022,1818.15,1827.45,1781,1789.8,13534,
20-Dec-2022,1824.9,1914.45,1754.9,1773.25,69456,
21-Dec-2022,1780,1792.3,1740.25,1773.25,55953,
22-Dec-2022,1773.25,1773.25,1738.1,1749,35432,
25-Dec-2022,1726.6,1773.95,1726.6,1754.05,23455,
26-Dec-2022,1762.85,1783.95,1754.75,1763.5,9427,
27-Dec-2022,1755.95,1772.35,1740,1753.1,27607,
28-Dec-2022,1755,1769.9,1743.75,1758.1,21110,
29-Dec-2022,1756.85,1788.5,1751,1776.5,27171,
01-Jan-2023,1777.05,1811.45,1773.55,1783.3,26102,
02-Jan-2023,1782,1803.85,1752.6,1775.1,37748,
03-Jan-2023,1772.35,1806.65,1772,1778.9,6567,
04-Jan-2023,1778.3,1805.35,1749.1,1789.9,53660,
05-Jan-2023,1790,1793.95,1754.35,1775.25,11044,
08-Jan-2023,1784.15,1795,1769.1,1781,12682,
09-Jan-2023,1775.55,1798,1768,1788.35,13330,
10-Jan-2023,1785.55,1795,1740,1758.35,32598,
11-Jan-2023,1887,1907,1777.05,1799.5,298188,
12-Jan-2023,1800,1815.95,1777.95,1783.2,63961,
15-Jan-2023,1793.55,1868.7,1793.55,1831.35,90823,
16-Jan-2023,1841.2,1857.9,1815,1840.05,45553,
17-Jan-2023,1850.05,1869.5,1841.55,1865.65,33354,
